code,date,lastClosingPrice,openingPrice,top,bottom,closingPrice,tradingVolume(shares),tradingVolume(yuan),change(yuan),change(%),avg price,turnover rate,ACirculatedStockValue(yuan),aggregateMarketValue(yuan),AcirculationOfCapital(shares),BCirculationOfCapital,TotalCapital,Peratio,Pbratio,Psratio,PCFratio
300001.SZ,2014/1/6,5.1719,5.1449,5.1449,4.8811,4.8924,1822712,40520142.3,-0.2796,-5.4054,22.2307,0.9452,4184628000,4348680000,192840000,0,200400000,36.7378,3.386,3.2135,-265.1095
300001.SZ,2014/1/7,4.8924,4.8676,5.066,4.827,5.0254,1333262,29418510.3,0.133,2.7189,22.0651,0.6914,4298403600,4466916000,192840000,0,200400000,37.7367,3.478,3.3009,-272.3175
300001.SZ,2014/1/8,5.0254,5.0322,5.3207,5.0322,5.1877,2178596,50411325,0.1623,3.2301,23.1394,1.1297,4437248400,4611204000,192840000,0,200400000,38.9556,3.5904,3.4075,-281.1138
300001.SZ,2014/1/9,5.1877,5.2509,5.2509,5.0051,5.0051,1906125,43425331.4,-0.1826,-3.5202,22.782,0.9884,4281048000,4448880000,192840000,0,200400000,37.5843,3.464,3.2876,-271.218
300001.SZ,2014/1/10,5.0051,4.9352,5.0277,4.7458,4.7706,1697791,36612271.8,-0.2345,-4.6847,21.5647,0.8804,4080494400,4240464000,192840000,0,200400000,35.8236,3.3017,3.1335,-258.5123
300001.SZ,2014/1/13,4.7706,4.7797,4.8405,4.6917,4.7549,1313317,27741317.5,-0.0158,-0.3308,21.1231,0.681,4066995600,4226436000,192840000,0,200400000,35.7051,3.2908,3.1232,-257.6571
300001.SZ,2014/1/14,4.7549,4.7346,4.9781,4.7346,4.9713,1452983,31332173.3,0.2164,4.5519,21.564,0.7535,4252122000,4418820000,192840000,0,200400000,37.3304,3.4406,3.2653,-269.3854
300001.SZ,2014/1/15,4.9713,4.9375,5.0051,4.8924,4.9262,1511310,33126474.9,-0.0451,-0.907,21.919,0.7837,4213554000,4378740000,192840000,0,200400000,36.9918,3.4094,3.2357,-266.942
300001.SZ,2014/1/16,4.9262,4.9149,4.9893,4.7977,4.8135,1464526,31695046.7,-0.1127,-2.2883,21.6418,0.7595,4117134000,4278540000,192840000,0,200400000,36.1453,3.3314,3.1617,-260.8335
300001.SZ,2014/1/17,4.8135,4.8112,4.8563,4.7346,4.8383,773031,16497955.3,0.0248,0.5152,21.3419,0.4009,4138346400,4300584000,192840000,0,200400000,36.3315,3.3485,3.178,-262.1774
300001.SZ,2014/1/20,4.8383,4.836,4.8946,4.7165,4.7481,702727,14957586.5,-0.0902,-1.8639,21.2851,0.3644,4061210400,4220424000,192840000,0,200400000,35.6543,3.2861,3.1187,-257.2906
300001.SZ,2014/1/21,4.7481,4.7458,4.8315,4.6895,4.7887,1123783,23727642.7,0.0406,0.8547,21.1141,0.5828,4095921600,4256496000,192840000,0,200400000,35.959,3.3142,3.1454,-259.4897
300001.SZ,2014/1/22,4.7887,4.8135,4.9037,4.7797,4.8991,1417568,30560470,0.1105,2.307,21.5584,0.7351,4190413200,4354692000,192840000,0,200400000,36.7886,3.3906,3.218,-265.476
300001.SZ,2014/1/23,4.8991,4.9397,5.0502,4.9149,5.0119,2043066,45223737.1,0.1127,2.301,22.1352,1.0595,4286833200,4454892000,192840000,0,200400000,37.6351,3.4687,3.292,-271.5845
300001.SZ,2014/1/24,5.0119,5.0277,5.084,4.9623,5.0727,2041695,45424982.8,0.0609,1.2146,22.2487,1.0588,4338900000,4509000000,192840000,0,200400000,38.0922,3.5108,3.332,-274.8831
300001.SZ,2014/1/27,5.0727,5.0322,5.057,4.933,5.0051,1824882,40418170.6,-0.0676,-1.3333,22.1484,0.9463,4281048000,4448880000,192840000,0,200400000,37.5843,3.464,3.2876,-271.218
300001.SZ,2014/1/28,5.0051,5.0141,5.0254,4.7842,4.9375,1531210,33395601.2,-0.0676,-1.3514,21.8099,0.794,4223196000,4388760000,192840000,0,200400000,37.0764,3.4172,3.2431,-267.5529
300001.SZ,2014/1/29,4.9375,4.9668,5.1787,4.9082,5.1719,2053797,46313139.2,0.2345,4.7489,22.55,1.065,4423749600,4597176000,192840000,0,200400000,38.8371,3.5795,3.3971,-280.2586
